doc_id,sentence_id,corpus,date,findspot,translation,transliteration,normalized_transliteration,lemma_forms,mdc,semantic_text
D060137,IBUBd7BTWowRjEzDo4Fsx3bvv34,sawlit,NK,Middle Egypt (from Kairo to Assiut),"Folgendes: Der Leutnant des Heeres, Nedjem, ist zum Tempel des Ptah gekommen, wobei er eine Statue Pharaos - LHG - gebracht hat, (und) er hat sie in das Gotteshaus ""Tempel des Ptah-südlich-seiner-Mauer, des Herrn von Anchtaui"", hineingebracht - zur Kenntnisnahme: ihr Name ist ""(Ramses Meriamun)| - LHG -, der geliebt wird wie Ptah"".","r-n,tj jdn,w Nḏm n pꜣ mšꜥ jyj r pr-Ptḥ jw jni̯ =f wꜥ tw(t) n pr-ꜥꜣ ꜥnḫ-(w)ḏꜣ-s(nb) jw =f ḥr sꜥq =f r ḥw,t-nṯr pr-Ptḥ-rs(,j)-jnb≡f-nb-ꜥnḫ-tꜣ,du r rḏi̯.t rḫ =〈tw〉 pꜣy =f ⸢rn⸣ (⸮m?) Rꜥ-msi̯-sw-mri̯-Jmn-ꜥnḫ-(w)ḏꜣ-s(nb)-{mr,wt}〈mr,y〉-mj-Ptḥ",r-ntj jdnw ndm n pa msa jyj r pr-pth jw jni f wa twt n pr-aa anh-wda-snb jw f hr saq f r hwt-ntr pr-pth-rsj-jnbf-nb-anh-tadu r rdi.t rh tw pay f rn m ra-msi-sw-mri-jmn-anh-wda-snb-mrwtmry-mj-pth,r-n.tj | jdn.w-n-pꜣ-mšꜥ | Nḏm | n.j | pꜣ | mšꜥ | jwi̯ | r | Pr-Ptḥ | jw | jni̯ | =f | wꜥ | twt | n.j | pr-ꜥꜣ | ꜥnḫ-wḏꜣ-snb | jw | =f | ḥr | sꜥq | =f | r | ḥw.t-nṯr | Pr-Ptḥ-rs.j-jnb=f-nb-Ꜥnḫ-Tꜣ.wj | r | rḏi̯ | rḫ | =tw | pꜣy= | =f | rn | m | Rꜥw-ms-sw-mr.y-Jmn-ꜥnḫ-wḏꜣ-snb-mr.y-mj-Ptḥ,"r-n,tj jdn,w nDm n pA mSa jyj r pr-ptH jw jni =f wa tw(t) n pr-aA anx-(w)DA-s(nb) jw =f Hr saq =f r Hw,t-nTr pr-ptH-rs(,j)-jnb≡f-nb-anx-tA,du r rDi.t rx =〈tw〉 pAy =f ⸢rn⸣ (⸮m?) ra-msi-sw-mri-jmn-anx-(w)DA-s(nb)-{mr,wt}〈mr,y〉-mj-ptH","Translation: Folgendes: Der Leutnant des Heeres, Nedjem, ist zum Tempel des Ptah gekommen, wobei er eine Statue Pharaos - LHG - gebracht hat, (und) er hat sie in das Gotteshaus ""Tempel des Ptah-südlich-seiner-Mauer, des Herrn von Anchtaui"", hineingebracht - zur Kenntnisnahme: ihr Name ist ""(Ramses Meriamun)| - LHG -, der geliebt wird wie Ptah"". | Transliteration: r-n,tj jdn,w Nḏm n pꜣ mšꜥ jyj r pr-Ptḥ jw jni̯ =f wꜥ tw(t) n pr-ꜥꜣ ꜥnḫ-(w)ḏꜣ-s(nb) jw =f ḥr sꜥq =f r ḥw,t-nṯr pr-Ptḥ-rs(,j)-jnb≡f-nb-ꜥnḫ-tꜣ,du r rḏi̯.t rḫ =〈tw〉 pꜣy =f ⸢rn⸣ (⸮m?) Rꜥ-msi̯-sw-mri̯-Jmn-ꜥnḫ-(w)ḏꜣ-s(nb)-{mr,wt}〈mr,y〉-mj-Ptḥ | Corpus: sawlit | Date: NK | Findspot: Middle Egypt (from Kairo to Assiut)"
D043702,IBUBd1lWDDJ3mEVwtAXji2DcZSg,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),Dieser Pepi ist mit dir.,jw Ppy pn ḥnꜥ =k,jw ppy pn hna k,jw | Ppy | pn | ḥnꜥ | =k,jw ppy pn Hna =k,Translation: Dieser Pepi ist mit dir. | Transliteration: jw Ppy pn ḥnꜥ =k | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)
D051290,IBUBdQIQde7zSUVHkZ2TKzXHZX4,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"""Er vernichtet euch!""",sḥtm =f tn,shtm f tn,sḥtm | =f | ṯn,sHtm =f tn,"Translation: ""Er vernichtet euch!"" | Transliteration: sḥtm =f tn | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D030071,IBUBd8PpeRopFEQXkawODV8yjqE,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"'Überfülle' hat ihre Arme dem Pepi Neferkare gereicht, Pepi Neferkare's Arme haben 'Vogelfang' umschlossen.","rḏi̯.n Bꜥḥ,t ꜥ.wdu =s n Ppy Nfr-kꜣ-Rꜥw šni̯.n ꜥ.wdu Ppy Nfr-kꜣ-Rꜥw Ḥ(ꜣ)b",rdi.n baht a.wdu s n ppy nfr-ka-raw sni.n a.wdu ppy nfr-ka-raw hab,rḏi̯ | Bꜥḥ.t | ꜥ | =s | n | Ppy | Nfr-kꜣ-Rꜥw | šni̯ | ꜥ | Ppy | Nfr-kꜣ-Rꜥw | Ḥꜣb,"rDi.n baH,t a.wdu =s n ppy nfr-kA-raw Sni.n a.wdu ppy nfr-kA-raw H(A)b","Translation: 'Überfülle' hat ihre Arme dem Pepi Neferkare gereicht, Pepi Neferkare's Arme haben 'Vogelfang' umschlossen. | Transliteration: rḏi̯.n Bꜥḥ,t ꜥ.wdu =s n Ppy Nfr-kꜣ-Rꜥw šni̯.n ꜥ.wdu Ppy Nfr-kꜣ-Rꜥw Ḥ(ꜣ)b | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D065104,IBUBd4G5Q8d2n0wBrHA3aqXgLQU,sawlit,MK & SIP,unknown,"""Es ist nur [die Rede von Wunderangelegenheiten, die längst vergangen] sind als etwas, das auch nur die vergangenen Geschlechter wissen konnten.","[mdw,t] n(,j) ⸢sp⸣ [pw] [n(,j)] [bj(ꜣ),yt] [swꜣ.tj] m rḫ.t.n n,tj.w swꜣ",mdwt nj sp pw nj bjayt swa.tj m rh.t.n ntj.w swa,mdw.t | n.j | zp | pw | n.j | bjꜣ.yt | swꜣi̯ | m | rḫ | n.tj | swꜣi̯,"[mdw,t] n(,j) ⸢sp⸣ [pw] [n(,j)] [bj(A),yt] [swA.tj] m rx.t.n n,tj.w swA","Translation: ""Es ist nur [die Rede von Wunderangelegenheiten, die längst vergangen] sind als etwas, das auch nur die vergangenen Geschlechter wissen konnten. | Transliteration: [mdw,t] n(,j) ⸢sp⸣ [pw] [n(,j)] [bj(ꜣ),yt] [swꜣ.tj] m rḫ.t.n n,tj.w swꜣ | Corpus: sawlit | Date: MK & SIP | Findspot: unknown"
D052977,IBUBd18zNlbxrUqAum53gWsVl1U,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"""Erhebe dich"" - zwei Mal -, ""komm zu meiner Stimme, (daß) du hörst 〈mein〉 Künden von dem, was ich für dich getan habe!""",ṯsi̯ tw sp 2 mj n ḫrw =j sḏm =k njs =〈j〉 m nn jri̯.n =j n =k,tsi tw sp 2 mj n hrw j sdm k njs j m nn jri.n j n k,ṯzi̯ | tw | zp | 1...n | mj | n | ḫrw | =j | sḏm | =k | njs | =j | m | nn | jri̯ | =j | n | =k,Tsi tw sp 2 mj n xrw =j sDm =k njs =〈j〉 m nn jri.n =j n =k,"Translation: ""Erhebe dich"" - zwei Mal -, ""komm zu meiner Stimme, (daß) du hörst 〈mein〉 Künden von dem, was ich für dich getan habe!"" | Transliteration: ṯsi̯ tw sp 2 mj n ḫrw =j sḏm =k njs =〈j〉 m nn jri̯.n =j n =k | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D094746,IBUBdwO7kgCJg0XLtvmIPuItQ1A,tb,NK,Upper Egypt (South of Assiut),"Alles Kleinvieh preist dich, während deine Uräus-Schlange beim niederwerfen deiner Feinde ist.",jꜣw n =k ꜥw.t nb.t m-bw-wꜥ sbj =k ḥr sḫr r ḫft.jpl =k,jaw n k aw.t nb.t m-bw-wa sbj k hr shr r hft.jpl k,jꜣi̯ | n | =k | ꜥw.t | nb | zb.y | =k | ḥr | sḫr | r | ḫft.j | =k,jAw n =k aw.t nb.t m-bw-wa sbj =k Hr sxr r xft.jpl =k,"Translation: Alles Kleinvieh preist dich, während deine Uräus-Schlange beim niederwerfen deiner Feinde ist. | Transliteration: jꜣw n =k ꜥw.t nb.t m-bw-wꜥ sbj =k ḥr sḫr r ḫft.jpl =k | Corpus: tb | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D096714,IBUBdQZUvegEjUOTqJkAZWw3cWU,tb,NK,Upper Egypt (South of Assiut),"Er lebt von ""Verklärten"" und vom Vernichten von ""Verklärten"".",ꜥnḫ =f m ꜣḫ.w ḥtm m ꜣḫ.w,anh f m ah.w htm m ah.w,ꜥnḫ | =f | m | ꜣḫ | ḥtm | m | ꜣḫ,anx =f m Ax.w Htm m Ax.w,"Translation: Er lebt von ""Verklärten"" und vom Vernichten von ""Verklärten"". | Transliteration: ꜥnḫ =f m ꜣḫ.w ḥtm m ꜣḫ.w | Corpus: tb | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D056468,IBUBd7pIzyQnrUEckc2oP889Qa8,sawlit,TIP - Roman times,Upper Egypt (South of Assiut),er ist im Blickfeld seines Herrn.,sw n-ḫfd-ḥr-n nb =f,sw n-hfd-hr-n nb f,sw | m-ḫft-ḥr-n | nb | =f,sw n-xfd-Hr-n nb =f,Translation: er ist im Blickfeld seines Herrn. | Transliteration: sw n-ḫfd-ḥr-n nb =f | Corpus: sawlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)
D092019,IBUBd4JkH7JuyE8PgoqoLgOu9SI,tb,TIP - Roman times,Upper Egypt (South of Assiut),Ihre Brandung besteht aus Brand.,"jw wꜣ,w =s m sḏ,t",jw waw s m sdt,jw | wꜣ.w | =s | m | sḏ.t,"jw wA,w =s m sD,t","Translation: Ihre Brandung besteht aus Brand. | Transliteration: jw wꜣ,w =s m sḏ,t | Corpus: tb | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D050358,IBUBd9ZWFGyjOkWKjeIPJCrXZ2c,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),Sie werden befehligen deinen Leib auf den nördlichen Wegen.,"wḏ =sn ḏ,t =k m wꜣ,t(.pl) mḥ,tj",wd sn dt k m wat.pl mhtj,wḏ | =sn | ḏ.t | =k | m | wꜣ.t | mḥ.tj,"wD =sn D,t =k m wA,t(.pl) mH,tj","Translation: Sie werden befehligen deinen Leib auf den nördlichen Wegen. | Transliteration: wḏ =sn ḏ,t =k m wꜣ,t(.pl) mḥ,tj | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D072251,IBUBdQWTvrNg10G4kKIj1qIrjVc,sawlit,NK,Upper Egypt (South of Assiut),"Lass Männer kommen, um sie als Kriegsbeute wegzuführen, damit du den Tempel deines Vaters Amunrasonther mit Dienern und Dienerinnen füllen kannst, die für immer und ewig unter deine beiden Füße gefallen sind!","jmm jwi̯ r(m)ṯ.pl r jṯꜣ =w m ḥꜣ~qꜣ mḥ =k pr n jt =k Jmn-Rꜥ nsw-nṯr.pl m ḥm.w.pl ḥm,t.pl jw =w ḫrw ẖr,j rd.du =k r-nḥḥ-ḏ,t",jmm jwi rmt.pl r jta w m haqa mh k pr n jt k jmn-ra nsw-ntr.pl m hm.w.pl hmt.pl jw w hrw hrj rd.du k r-nhh-dt,jmi̯ | jwi̯ | rmṯ | r | jṯꜣ | =w | m | ḥꜣq | mḥ | =k | pr | n.j | jtj | =k | Jmn-Rꜥw | nswt-nṯr.w | m | ḥm | ḥm.t | jw | =w | ḫr | ẖr | rd | =k,"jmm jwi r(m)T.pl r jTA =w m HA~qA mH =k pr n jt =k jmn-ra nsw-nTr.pl m Hm.w.pl Hm,t.pl jw =w xrw Xr,j rd.du =k r-nHH-D,t","Translation: Lass Männer kommen, um sie als Kriegsbeute wegzuführen, damit du den Tempel deines Vaters Amunrasonther mit Dienern und Dienerinnen füllen kannst, die für immer und ewig unter deine beiden Füße gefallen sind! | Transliteration: jmm jwi̯ r(m)ṯ.pl r jṯꜣ =w m ḥꜣ~qꜣ mḥ =k pr n jt =k Jmn-Rꜥ nsw-nṯr.pl m ḥm.w.pl ḥm,t.pl jw =w ḫrw ẖr,j rd.du =k r-nḥḥ-ḏ,t | Corpus: sawlit | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D063063,IBUBd2529zzgMEw8oojgQTxjuBg,sawlit,NK,Middle Egypt (from Kairo to Assiut),"[... ... ... ...]
[... ...] hot/fever, against a generation of years (?)","[...] šmm r ẖ,t rnp,t.pl",... smm r ht rnpt.pl,šmm | r | ẖ.t | rnp.t,"[...] Smm r X,t rnp,t.pl","Translation: [... ... ... ...]
[... ...] hot/fever, against a generation of years (?) | Transliteration: [...] šmm r ẖ,t rnp,t.pl | Corpus: sawlit | Date: NK | Findspot: Middle Egypt (from Kairo to Assiut)"
D065649,IBUBd3UPoAZCu0n4gIIK9Xk0nAc,sawlit,MK & SIP,Upper Egypt (South of Assiut),"Der Offizier dort, der den Befehl über die Grenzpatrouille hatte, sandte eine Botschaft zur Residenz, um Kunde (davon) zu geben (zu veranlassen, daß man weiß), 〈daß ich gekommen sei〉.","ṯ(ꜣ)z,w jm n,tj m-sꜣ pẖr,t hꜣb =f wpw,t r ẖnw r rdi̯.t rḫ =tw 〈n,tt〉 〈wj〉 〈jji̯.kw〉",tazw jm ntj m-sa phrt hab f wpwt r hnw r rdi.t rh tw ntt wj jji.kw,ṯꜣz.w | jm | n.tj | m-sꜣ | pẖr.t | hꜣb | =f | wpw.t | r | ẖnw | r | rḏi̯ | rḫ | =tw | n.tjt | wj | jwi̯,"T(A)z,w jm n,tj m-sA pXr,t hAb =f wpw,t r Xnw r rdi.t rx =tw 〈n,tt〉 〈wj〉 〈jji.kw〉","Translation: Der Offizier dort, der den Befehl über die Grenzpatrouille hatte, sandte eine Botschaft zur Residenz, um Kunde (davon) zu geben (zu veranlassen, daß man weiß), 〈daß ich gekommen sei〉. | Transliteration: ṯ(ꜣ)z,w jm n,tj m-sꜣ pẖr,t hꜣb =f wpw,t r ẖnw r rdi̯.t rḫ =tw 〈n,tt〉 〈wj〉 〈jji̯.kw〉 | Corpus: sawlit | Date: MK & SIP | Findspot: Upper Egypt (South of Assiut)"
D051509,IBUBdyuY487ex0Ags9qwhG5mAwU,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"""Er trat ihm 〈zur〉 rechten Zeit (""in seinem Augenblick"") entgegen nach seinem Angriff!""","ḫsf =f 〈m〉 ꜣ,t =f m-ḫt ꜣd =f",hsf f m at f m-ht ad f,ḫsf | =f | m | ꜣ.t | =f | m-ḫt | ꜣd.w | =f,"xsf =f 〈m〉 A,t =f m-xt Ad =f","Translation: ""Er trat ihm 〈zur〉 rechten Zeit (""in seinem Augenblick"") entgegen nach seinem Angriff!"" | Transliteration: ḫsf =f 〈m〉 ꜣ,t =f m-ḫt ꜣd =f | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D034956,IBUBdwMU5GkQx0KWthshRsW3des,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Mögen die Achs, die im Wasser sind, ihn preisen.",dwꜣ sw ꜣḫ.pl jm.w mw,dwa sw ah.pl jm.w mw,dwꜣ | sw | ꜣḫ | jm.j | mw,dwA sw Ax.pl jm.w mw,"Translation: Mögen die Achs, die im Wasser sind, ihn preisen. | Transliteration: dwꜣ sw ꜣḫ.pl jm.w mw | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D031747,IBUBd2jEwIuq4E60pOqp7q1zrvU,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Ich kenne deinen Namen, ich bin nicht in Unkenntnis deines Namens.",j:rḫ.k rn =k n ḫm =(j) rn =k,jrh.k rn k n hm j rn k,rḫ | rn | =k | n | ḫm | =j | rn | =k,j:rx.k rn =k n xm =(j) rn =k,"Translation: Ich kenne deinen Namen, ich bin nicht in Unkenntnis deines Namens. | Transliteration: j:rḫ.k rn =k n ḫm =(j) rn =k | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D040001,IBUBdWSk5LDehku3utjP0iS1Gzo,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Mögest du an der Spitze der an der Spitze Befindlichen sein, deine Waise (an der Spitze) der Waisen, die [du] zu Waisen gemacht [hast] (?).","ḫnti̯ =k ḫnt(,j).w nmḥ(,w) =k n⸢m⸣[ḥ],w.pl nmḥ.[n] =[k] nmḥ,pl",hnti k hntj.w nmhw k nmhw.pl nmh.n k nmhpl,ḫnti̯ | =k | ḫnt.j | nmḥ.w | =k | nmḥ.w | nmḥ | =k | nmḥ.w,"xnti =k xnt(,j).w nmH(,w) =k n⸢m⸣[H],w.pl nmH.[n] =[k] nmH,pl","Translation: Mögest du an der Spitze der an der Spitze Befindlichen sein, deine Waise (an der Spitze) der Waisen, die [du] zu Waisen gemacht [hast] (?). | Transliteration: ḫnti̯ =k ḫnt(,j).w nmḥ(,w) =k n⸢m⸣[ḥ],w.pl nmḥ.[n] =[k] nmḥ,pl | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D049784,IBUBd9wRW4k4nklUgcb05bQ45Ws,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"Apophis, Gefällter, Usurpator.",ꜥꜣpp ḫr wntj,aapp hr wntj,Ꜥꜣpp | ḫr.w | wntj,aApp xr wntj,"Translation: Apophis, Gefällter, Usurpator. | Transliteration: ꜥꜣpp ḫr wntj | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D061704,IBUBdwYUh0XlE0QrlMatxklk5Mk,sawlit,MK & SIP,Upper Egypt (South of Assiut),"Was dein Ka befiehlt, ist, was geschehen wird, Fürst, unser Herr.",[wḏ].t kꜣ =k ḫpr.t(j).pl =sn jty nb =n,wd.t ka k hpr.tj.pl sn jty nb n,wḏ | kꜣ | =k | ḫpr (m-sꜣ) | =sn | jty | nb | =n,[wD].t kA =k xpr.t(j).pl =sn jty nb =n,"Translation: Was dein Ka befiehlt, ist, was geschehen wird, Fürst, unser Herr. | Transliteration: [wḏ].t kꜣ =k ḫpr.t(j).pl =sn jty nb =n | Corpus: sawlit | Date: MK & SIP | Findspot: Upper Egypt (South of Assiut)"
D042675,IBUBd2uj0f0K9EeRiwBND16dTeg,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"""Aber woher soll denn ihr Flechtwerk(?) geholt werden?""","jr ḥm jni̯.w jr =f sw,t =s ṯn(j)",jr hm jni.w jr f swt s tnj,jr | ḥm | jni̯ | jr | =f | sw.t | =s | ṯnj,"jr Hm jni.w jr =f sw,t =s Tn(j)","Translation: ""Aber woher soll denn ihr Flechtwerk(?) geholt werden?"" | Transliteration: jr ḥm jni̯.w jr =f sw,t =s ṯn(j) | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D042436,IBUBdzWYAcS4OkNFomNawvCQH18,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),Worte sprechen:,ḏ(d)-mdw,dd-mdw,ḏd-mdw,D(d)-mdw,Translation: Worte sprechen: | Transliteration: ḏ(d)-mdw | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)
D039163,IBUBd5vMJVJE1kPrs1l7ZJO0BKY,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),Tetis Uräen sind an seinem Scheitel.,"jw jꜥr,t.pl Ttj m wp,t =f",jw jart.pl ttj m wpt f,jw | jꜥr.t | Ttj | m | wp.t | =f,"jw jar,t.pl ttj m wp,t =f","Translation: Tetis Uräen sind an seinem Scheitel. | Transliteration: jw jꜥr,t.pl Ttj m wp,t =f | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D039108,IBUBd0HBA4OQQEK9otzxrWbSiRY,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Horus hat veranlaßt, daß du deine Feinde packst - es wird niemand unter ihnen sein, der dir den Rücken kehren/dir entkommen könnte.","rḏi̯.n Ḥr,w nḏri̯ =k ḫft(,j).wpl =k jmi̯ psḏi̯.wt =f jm =sn ḫft =k",rdi.n hrw ndri k hftj.wpl k jmi psdi.wt f jm sn hft k,rḏi̯ | Ḥr.w | nḏri̯ | =k | ḫft.j | =k | jmi̯ | psḏi̯ | =f | m | =sn | ḫft | =k,"rDi.n Hr,w nDri =k xft(,j).wpl =k jmi psDi.wt =f jm =sn xft =k","Translation: Horus hat veranlaßt, daß du deine Feinde packst - es wird niemand unter ihnen sein, der dir den Rücken kehren/dir entkommen könnte. | Transliteration: rḏi̯.n Ḥr,w nḏri̯ =k ḫft(,j).wpl =k jmi̯ psḏi̯.wt =f jm =sn ḫft =k | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D075837,IBUBdwm2TKzSZUfghi7aKVbCm5Q,sawlit,NK,Middle Egypt (from Kairo to Assiut),Sein westlicher Bereich ist der Tempel des Amun;,"jmn,t.ṱ =f m pr Jmn",jmnt.t f m pr jmn,Jmn.tjt | =f | m | pr | Jmn,"jmn,t.v =f m pr jmn","Translation: Sein westlicher Bereich ist der Tempel des Amun; | Transliteration: jmn,t.ṱ =f m pr Jmn | Corpus: sawlit | Date: NK | Findspot: Middle Egypt (from Kairo to Assiut)"
D049775,IBUBdQvrHUlz9Euwl1UbBSMvkUQ,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"Apophis, Gefällter, Yubani(?).",ꜥꜣpp ḫr yw~bꜣ~ny,aapp hr ywbany,Ꜥꜣpp | ḫr.w | ybn,aApp xr yw~bA~ny,"Translation: Apophis, Gefällter, Yubani(?). | Transliteration: ꜥꜣpp ḫr yw~bꜣ~ny | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D050858,IBUBdzXPyeNfzEGZqQXcvRNurSI,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"""Komm zu deinem Tempel, Osiris, 'der über die Götter richtet'!""",mj r pr =k Wsjr wp-nṯr.pl,mj r pr k wsjr wp-ntr.pl,mj | r | pr | =k | Wsjr | wp-nṯr.w,mj r pr =k wsjr wp-nTr.pl,"Translation: ""Komm zu deinem Tempel, Osiris, 'der über die Götter richtet'!"" | Transliteration: mj r pr =k Wsjr wp-nṯr.pl | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D052527,IBUBd0i1t4soq08psWyN9Q0uln8,bbawtotenlit,TIP - Roman times,Middle Egypt (from Kairo to Assiut),"""Ich bin gesalbt mit Sifi-Salböl (und) mein Ames-Stab ist in meiner Hand!""",jw =j wrḥ.kw m sfy ꜣms =〈j〉 m ꜥ =j,jw j wrh.kw m sfy ams j m a j,jw | =j | wrḥ | m | sfṯ | ꜣms | =j | m | ꜥ | =j,jw =j wrH.kw m sfy Ams =〈j〉 m a =j,"Translation: ""Ich bin gesalbt mit Sifi-Salböl (und) mein Ames-Stab ist in meiner Hand!"" | Transliteration: jw =j wrḥ.kw m sfy ꜣms =〈j〉 m ꜥ =j | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Middle Egypt (from Kairo to Assiut)"
D075842,IBUBd8ew3Cz0E0lgkC0bMtL7SEQ,sawlit,NK,Middle Egypt (from Kairo to Assiut),Das Land hat den ihm gebührenden Platz (?) eingenommen (wörtl.: ist zu seiner Stellung hinuntergegangen).,"pꜣ tꜣ hꜣi̯.yw r s,ṱ =f",pa ta hai.yw r st f,pꜣ | tꜣ | hꜣi̯ | r | s.t | =f,"pA tA hAi.yw r s,v =f","Translation: Das Land hat den ihm gebührenden Platz (?) eingenommen (wörtl.: ist zu seiner Stellung hinuntergegangen). | Transliteration: pꜣ tꜣ hꜣi̯.yw r s,ṱ =f | Corpus: sawlit | Date: NK | Findspot: Middle Egypt (from Kairo to Assiut)"
D053757,IBUBd0JOcszVH0r8kl5tUnDVeag,bbawtotenlit,TIP - Roman times,Middle Egypt (from Kairo to Assiut),"〈Erste〉 (Strophe): ""Er ist wie Seth der, welcher kommt, um Macht zu erlangen als Feind über den 'Herzensmüden' (Osiris)!""","〈mḥ.t-1〉 sw mj Stš pꜣ n,tj n jwi̯ r sḫm n ḫft n Wrd-jb",mh.t-1 sw mj sts pa ntj n jwi r shm n hft n wrd-jb,mḥ-1...n | sw | mj | Stẖ | pꜣ | n.tj | m | jwi̯ | r | sḫm | m | ḫft.j | m | wrḏ.w-jb,"〈mH.t-1〉 sw mj stS pA n,tj n jwi r sxm n xft n wrd-jb","Translation: 〈Erste〉 (Strophe): ""Er ist wie Seth der, welcher kommt, um Macht zu erlangen als Feind über den 'Herzensmüden' (Osiris)!"" | Transliteration: 〈mḥ.t-1〉 sw mj Stš pꜣ n,tj n jwi̯ r sḫm n ḫft n Wrd-jb | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Middle Egypt (from Kairo to Assiut)"
D098273,IBUBd6WSehmQyUH4sjb8NwRNaQA,tb,NK,Upper Egypt (South of Assiut),Kein Auge hat (es) gesehen.,"n mꜣꜣ jr,t",n maa jrt,n | mꜣꜣ | jr.t,"n mAA jr,t","Translation: Kein Auge hat (es) gesehen. | Transliteration: n mꜣꜣ jr,t | Corpus: tb | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D074003,IBUBd3HHQktgAEdCtppbrgy3Qbo,sawlit,TIP - Roman times,Middle Egypt (from Kairo to Assiut),"Einige von ihnen wurden ins Gefängnis geworfen,",nhꜣ{nw}y jm =sn mḏꜣj m ḫntj,nhanwy jm sn mdaj m hntj,nhꜣj | m | =sn | mḫꜣ | m | ḫnr.t,nhA{nw}y jm =sn mDAj m xntj,"Translation: Einige von ihnen wurden ins Gefängnis geworfen, | Transliteration: nhꜣ{nw}y jm =sn mḏꜣj m ḫntj | Corpus: sawlit | Date: TIP - Roman times | Findspot: Middle Egypt (from Kairo to Assiut)"
D098737,IBUBd9q1cTmRHUn2vSFmgz9CvDQ,tb,TIP - Roman times,Upper Egypt (South of Assiut),Horus hat seinen Vater gerettet.,"nḥm.n Ḥr,w n jti̯ =f",nhm.n hrw n jti f,nḥm | Ḥr.w | n | jtj | =f,"nHm.n Hr,w n jti =f","Translation: Horus hat seinen Vater gerettet. | Transliteration: nḥm.n Ḥr,w n jti̯ =f | Corpus: tb | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
