doc_id,topic_tags_zh,summary_zh,matched_chinese_rules,annotation_source
D050291,太阳崇拜；死亡与亡灵,该文本涉及“太阳崇拜、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba,rule_based
D052048,荷鲁斯信仰；死亡与亡灵,该文本涉及“荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,荷鲁斯信仰:hr；死亡与亡灵:ba,rule_based
D052460,奥西里斯信仰；太阳崇拜；荷鲁斯信仰；阿蒙信仰；王权政治；死亡与亡灵；生命与保护,该文本涉及“奥西里斯信仰、太阳崇拜、荷鲁斯信仰、阿蒙信仰、王权政治、死亡与亡灵、生命与保护”等主题，来源语料为 bbawtotenlit。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可能反映国王、法老、王室身份或统治合法性。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,奥西里斯信仰:osiris；太阳崇拜:re；荷鲁斯信仰:hr；阿蒙信仰:jmn；王权政治:nswt；死亡与亡灵:ba；生命与保护:anh,rule_based
D052653,太阳崇拜；荷鲁斯信仰；死亡与亡灵,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；荷鲁斯信仰:hr；死亡与亡灵:ba,rule_based
D051196,死亡与亡灵,该文本涉及“死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,死亡与亡灵:ba,rule_based
D052349,太阳崇拜；死亡与亡灵；祭祀供奉,该文本涉及“太阳崇拜、死亡与亡灵、祭祀供奉”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可能涉及供品、祭祀仪式或神庙宗教实践。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；祭祀供奉:opfer,rule_based
D053799,奥西里斯信仰；太阳崇拜；荷鲁斯信仰；死亡与亡灵,该文本涉及“奥西里斯信仰、太阳崇拜、荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,奥西里斯信仰:osiris；太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba,rule_based
D050371,太阳崇拜；荷鲁斯信仰；死亡与亡灵,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；荷鲁斯信仰:hr；死亡与亡灵:ba,rule_based
D051257,太阳崇拜；死亡与亡灵,该文本涉及“太阳崇拜、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba,rule_based
D053376,太阳崇拜；荷鲁斯信仰；死亡与亡灵；神庙空间,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、神庙空间”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；荷鲁斯信仰:hr；死亡与亡灵:ba；神庙空间:tempel,rule_based
D052890,神祇信仰；太阳崇拜；荷鲁斯信仰；死亡与亡灵,该文本涉及“神祇信仰、太阳崇拜、荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；太阳崇拜:re；荷鲁斯信仰:hr；死亡与亡灵:mwt,rule_based
D053524,死亡与亡灵；祭祀供奉,该文本涉及“死亡与亡灵、祭祀供奉”等主题，来源语料为 bbawtotenlit。文本可能涉及供品、祭祀仪式或神庙宗教实践。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,死亡与亡灵:ba；祭祀供奉:htp,rule_based
D049828,死亡与亡灵,该文本涉及“死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,死亡与亡灵:ba,rule_based
D051737,太阳崇拜；死亡与亡灵,该文本涉及“太阳崇拜、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；死亡与亡灵:ba,rule_based
D050439,神祇信仰；奥西里斯信仰；死亡与亡灵,该文本涉及“神祇信仰、奥西里斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；奥西里斯信仰:osiris；死亡与亡灵:ba,rule_based
D049860,死亡与亡灵,该文本涉及“死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,死亡与亡灵:ba,rule_based
D050434,神祇信仰；死亡与亡灵,该文本涉及“神祇信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；死亡与亡灵:ba,rule_based
D053237,神祇信仰；奥西里斯信仰；荷鲁斯信仰；死亡与亡灵；祭祀供奉,该文本涉及“神祇信仰、奥西里斯信仰、荷鲁斯信仰、死亡与亡灵、祭祀供奉”等主题，来源语料为 bbawtotenlit。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及供品、祭祀仪式或神庙宗教实践。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；奥西里斯信仰:osiris；荷鲁斯信仰:hr；死亡与亡灵:ba；祭祀供奉:ritual,rule_based
D051655,死亡与亡灵；祭祀供奉,该文本涉及“死亡与亡灵、祭祀供奉”等主题，来源语料为 bbawtotenlit。文本可能涉及供品、祭祀仪式或神庙宗教实践。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,死亡与亡灵:ba；祭祀供奉:htp,rule_based
D053034,荷鲁斯信仰；死亡与亡灵,该文本涉及“荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,荷鲁斯信仰:hr；死亡与亡灵:ba,rule_based
D050048,奥西里斯信仰；死亡与亡灵,该文本涉及“奥西里斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,奥西里斯信仰:osiris；死亡与亡灵:ba,rule_based
D051487,死亡与亡灵,该文本涉及“死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,死亡与亡灵:ba,rule_based
D053662,太阳崇拜；死亡与亡灵,该文本涉及“太阳崇拜、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；死亡与亡灵:ba,rule_based
D050127,太阳崇拜；荷鲁斯信仰；死亡与亡灵,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；荷鲁斯信仰:hr；死亡与亡灵:ba,rule_based
D050667,荷鲁斯信仰；死亡与亡灵；神庙空间,该文本涉及“荷鲁斯信仰、死亡与亡灵、神庙空间”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,荷鲁斯信仰:hr；死亡与亡灵:ba；神庙空间:tempel,rule_based
D051703,死亡与亡灵,该文本涉及“死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,死亡与亡灵:ba,rule_based
D053995,太阳崇拜；荷鲁斯信仰；死亡与亡灵,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；荷鲁斯信仰:hr；死亡与亡灵:ba,rule_based
D051762,荷鲁斯信仰；死亡与亡灵,该文本涉及“荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,荷鲁斯信仰:hr；死亡与亡灵:ba,rule_based
D053320,奥西里斯信仰；太阳崇拜；荷鲁斯信仰；阿蒙信仰；死亡与亡灵；祭祀供奉,该文本涉及“奥西里斯信仰、太阳崇拜、荷鲁斯信仰、阿蒙信仰、死亡与亡灵、祭祀供奉”等主题，来源语料为 bbawtotenlit。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可能涉及供品、祭祀仪式或神庙宗教实践。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,奥西里斯信仰:osiris；太阳崇拜:ra；荷鲁斯信仰:hr；阿蒙信仰:jmn；死亡与亡灵:ba；祭祀供奉:htp,rule_based
D052663,太阳崇拜；荷鲁斯信仰；死亡与亡灵,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；荷鲁斯信仰:horus；死亡与亡灵:ba,rule_based
D053022,奥西里斯信仰；太阳崇拜；荷鲁斯信仰；死亡与亡灵；神庙空间,该文本涉及“奥西里斯信仰、太阳崇拜、荷鲁斯信仰、死亡与亡灵、神庙空间”等主题，来源语料为 bbawtotenlit。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,奥西里斯信仰:osiris；太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；神庙空间:tempel,rule_based
D050528,荷鲁斯信仰；死亡与亡灵,该文本涉及“荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,荷鲁斯信仰:hr；死亡与亡灵:ba,rule_based
D051926,荷鲁斯信仰；死亡与亡灵,该文本涉及“荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,荷鲁斯信仰:hr；死亡与亡灵:ba,rule_based
D053821,奥西里斯信仰；太阳崇拜；荷鲁斯信仰；阿蒙信仰；死亡与亡灵；祭祀供奉,该文本涉及“奥西里斯信仰、太阳崇拜、荷鲁斯信仰、阿蒙信仰、死亡与亡灵、祭祀供奉”等主题，来源语料为 bbawtotenlit。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可能涉及供品、祭祀仪式或神庙宗教实践。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,奥西里斯信仰:osiris；太阳崇拜:ra；荷鲁斯信仰:hr；阿蒙信仰:jmn；死亡与亡灵:ba；祭祀供奉:htp,rule_based
D049810,荷鲁斯信仰；死亡与亡灵；审判与玛阿特,该文本涉及“荷鲁斯信仰、死亡与亡灵、审判与玛阿特”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。文本可能涉及真理、秩序、公正或亡灵审判观念。,荷鲁斯信仰:hr；死亡与亡灵:ba；审判与玛阿特:maat,rule_based
D051941,太阳崇拜；荷鲁斯信仰；死亡与亡灵,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；荷鲁斯信仰:hr；死亡与亡灵:ba,rule_based
D049972,死亡与亡灵,该文本涉及“死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,死亡与亡灵:ba,rule_based
D051241,太阳崇拜；死亡与亡灵,该文本涉及“太阳崇拜、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；死亡与亡灵:ba,rule_based
D051868,太阳崇拜；荷鲁斯信仰；死亡与亡灵,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；荷鲁斯信仰:hr；死亡与亡灵:ba,rule_based
D052361,死亡与亡灵,该文本涉及“死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,死亡与亡灵:ba,rule_based
D049836,死亡与亡灵,该文本涉及“死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,死亡与亡灵:ba,rule_based
D053275,死亡与亡灵,该文本涉及“死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,死亡与亡灵:ba,rule_based
D051643,阿蒙信仰；死亡与亡灵,该文本涉及“阿蒙信仰、死亡与亡灵”等主题，来源语料为 bbawtotenlit。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,阿蒙信仰:jmn；死亡与亡灵:ba,rule_based
